"","Sa","Sq","S10z","Sdq","Sdq6","Sdr","Sbi","Sci","Ssk","Sku","Sds","Sfd","Srw","Srwi","Shw","Std","Stdi","Svi","Ssc","Sv","Sp","Sk","Smean","Spk","Svk"
"1",0.422316484976514,0.521015959779496,2.39981476068497,0.0461711969972585,0.162116762343936,0.0337883512719452,0.541085201053265,0.924494937625771,0.342604723799596,-0.358199059717787,0.0012144485453756,NA,28749.2109730866,0.358688263030485,57498.4219461732,0,0.00451071385847624,0.0477213922548437,-0.00477819760880031,1.07057942570401,1.34671090422916,1.30814944488959,0.456006901193742,0.740945349565985,0.368209926987166
"2",0.283987372113784,0.366665865420208,2.08189215660095,0.023369373574068,0.0847676109320886,0.0190719450162441,0.56194555581257,0.63034058336942,0.56251359511087,0.688249053865893,0.000796714736627098,NA,6322.88879647242,0.32073345725052,37937.3327788345,0,0.00863267364854987,0.0348450861742109,-0.00392277823059706,0.875129659839895,1.28810838871357,0.832550823561624,0.310098368152012,0.903915595810294,0.426795309761068
"3",0.524974491335961,0.669357545062745,3.2238783121109,0.0349952365921924,0.22801156422874,0.00837193296147452,0.507970084090673,1.27606546282901,0.607823038670138,0.0848286792309882,0.00239005110859876,NA,8655.36087400931,0.139151370326705,147141.134858158,0,0.0175537779353208,0.0558643861734104,-0.00353629866341182,1.30148187120676,2.03526297370672,1.45200645311658,0.598975260660591,1.38940572517868,0.495341036257482
"4",0.476329904232905,0.597933389426474,2.99784784317017,0.022891846152517,0.187591834364515,0.00514290958663134,0.540814371878226,1.06611590005608,0.466612679229089,-0.129892818354129,0.00247396175797586,NA,19940.1368819102,0.392692663429465,49850.3422047754,0,0.0105513432403653,0.0523189504723549,-0.00360179128339487,1.3190957411848,1.69939099702016,1.33263987509051,0.540719720820628,1.10760779812903,0.578244781868443
"5",1.05937395557151,1.35295214950547,6.36988291740417,0.0494488039850791,0.381346975900282,0.00643983267005163,0.518822569634761,2.47989367851076,0.336061161049599,-0.162289778189953,0.000352367912371134,NA,11468.9256192638,0.545981720824325,22937.8512385275,0,0.00675388446194268,0.148392552336248,-0.000984725223329482,2.92031386371883,3.48490020755497,2.88897338476437,1.15204877843182,2.1398835101532,1.37642595777503
"6",0.831449367183753,1.05545163083969,5.33202538252134,0.0564228349358546,0.332325458931358,0.00827033542143504,0.514748884305881,2.02168174950668,0.903399575821277,0.638104370651746,0.00100469833475818,NA,10542.1046340344,0.235503955206598,147589.464876482,0,0.0175934536683193,0.0626311256791815,-0.00320610299619847,2.02877260156171,3.81848471045452,2.42729035786163,0.97834514156728,2.78783189151368,0.632188103766775
"7",0.515149707844484,0.636486833666202,3.05480036735535,0.0316976975465999,0.195372816963705,0.00920871610890079,0.576456353417322,1.07173671897097,0.384743417446903,-0.249458389718585,0.00231515843562661,NA,12810.1521741358,0.35724887981191,51240.6086965433,0,0.0103891949583845,0.0480019301192347,-0.00435946903737353,1.22945117643533,1.96312684127631,1.66430925504984,0.545759119842273,1.16466302822867,0.363645456372767
"8",0.552553366135558,0.694142655853194,3.07724540233612,0.0368293364826584,0.192217517146466,0.0137954978269928,0.519241492741049,1.31032720151831,0.660048912404594,0.00110213890276523,0.000984123389913171,NA,NA,NA,NA,0,NA,0.0426982141199684,-0.00353048799820989,1.22531265188421,2.1163254363421,1.68040850670912,0.616487471942592,1.35947003423279,0.301803096067342
"9",0.533104288892605,0.705721659363246,3.57428734302521,0.0522666643028717,0.194576178853741,0.0192347758168845,0.471304833809059,1.4846814035811,1.32023444070911,1.91403163637872,0.000869873184916399,NA,NA,NA,NA,0,NA,0.0382133257579296,-0.00433304202182517,1.11248701879422,2.94579070737919,1.30767538039032,0.679088755255034,2.45441595954831,0.296214973816371
"10",0.560539899086663,0.721054466474193,3.63292832374573,0.0332823405417825,0.234559661325587,0.00679285249063438,0.517808435357319,1.33073667593094,0.413224050139477,0.0805392822847004,0.00214224507283633,NA,NA,NA,NA,0,NA,0.0764598371020635,-0.00308597966447128,1.61181868204934,2.04620872845786,1.50315640502475,0.620156881360375,1.35847925924015,0.796400098160316
"11",1.13040210242077,1.54741247534271,8.07073383331299,0.0359021003888201,0.353094206335923,0.00323465360665772,0.466821425108394,3.25003347920031,1.14835917987185,1.64039930023868,0.00036062760837005,NA,NA,NA,NA,0,NA,0.11712181525842,-0.0011881817165831,2.6953653104684,5.45267045422581,2.79063487930006,1.34438283655195,4.27359932542463,1.08380154739327
"12",0.806259439952329,0.988329201207759,4.48387842178345,0.0395876188888274,0.27276260178727,0.00836319520801186,0.56208797950379,1.6899849453829,0.322011531896661,-0.454107610130499,0.000763473374938343,NA,19128.7084715877,0.466210600663715,57386.125414763,0,0.0125850787348336,0.0863529860547383,-0.00258789813394684,1.98847206875126,2.63829199031551,2.57268722591264,0.867018496013728,1.43263210522402,0.621425615945458
"13",0.473291069875921,0.605875939355636,3.15437918901443,0.0422822371208579,0.174100822485406,0.0170851069648951,0.496537434809206,1.19939075020929,0.948933421124647,0.799177972797679,0.000907680145228823,NA,17596.6567723385,0.287074406049495,43991.6419308462,0,0.00912668816235062,0.0387602009845924,-0.00345308489809195,1.11275181487579,2.23294797226411,1.26057470637963,0.564829562432768,1.72373537776686,0.361402752563855
"14",1.68548367851087,2.12615646777728,9.8463191986084,0.0676992932887563,0.568987085207463,0.00563709968411186,0.52930113161604,3.82410626781199,0.245377861171872,-0.33084580744353,0.000485179957657022,NA,15932.6693578963,0.245764796750667,79663.3467894815,90,0.00968546741416473,0.219133402698847,-0.00126862533819444,4.8155282870535,5.06365309798678,4.61679238348491,1.83490388748443,2.89451863322155,2.36791325852317
"15",0.614017559324515,0.833449412129599,4.73537287712097,0.0375128473791258,0.262369566211617,0.00443431624137698,0.503109048736653,1.60643561201772,0.952461360551841,1.73979573220941,0.00154354354354354,NA,13018.8562536068,0.509412395435294,52075.425014427,90,0.00905171368956911,0.0819475307131789,-0.00232682626214149,1.90174487763148,3.23187943763036,1.51599226789964,0.723508732595514,2.59839894954407,1.0192450620735
"16",0.502987220022425,0.627577587088767,2.6813277721405,0.0338671301660866,0.208856270912044,0.00944503184992265,0.516960177621754,1.17729307126863,0.611984722724604,-0.0950988610882568,0.00225327833528289,NA,29358.7200644262,0.454580385707325,58717.4401288525,0,0.0162239851974199,0.0489540159526443,-0.00394077281111364,1.15008809826583,1.91852882840424,1.45141578219539,0.572260231900862,1.28410167282804,0.33314258301791
"17",0.431507892616309,0.559467019390673,3.17715015411377,0.0393839356391889,0.142317489889577,0.020020549928124,0.505365653433266,1.07658308007408,0.743458612965405,0.615645023952427,0.00099340121032095,NA,NA,NA,NA,0,NA,0.0458286364259751,-0.00386810536109289,1.32967244596844,1.9154694178545,1.1993043881134,0.49721362361762,1.39247982068597,0.653374535680018
