"","Sa","Sq","S10z","Sdq","Sdq6","Sdr","Sbi","Sci","Ssk","Sku","Sds","Sfd","Srw","Srwi","Shw","Std","Stdi","Svi","Ssc","Sv","Sp","Sk","Smean","Spk","Svk"
"1",0.352467646220625,0.446142507449611,1.99453218794116,0.454081384698092,0.364905333746276,3.39206558749836,0.564200832316919,0.755149397296704,0.333784207546265,-0.154448046438157,0.0380116959064327,NA,397597.632168583,0.520177770143313,397597.632168583,0,0.00545639035225652,0.0453105292713881,-0.196140621876703,1.00501450570051,1.21406927492913,0.98135437172075,0.396526101998203,0.774461660007362,0.476771174006257
"2",0.254057726615807,0.336535078869402,1.76154118741837,0.243199177126323,0.213563713947173,2.04578970695564,0.562267947280686,0.580613710799135,0.735771393784328,1.25820885930604,0.0189814814814815,NA,436048.884764634,0.691522298219316,290699.256509756,0,0.0055915173414425,0.0320996382465657,-0.161404702491849,0.793604208778912,1.25168608562373,0.726263198999907,0.282058712613786,0.919391525585248,0.39999240252804
"3",0.493980267073221,0.625063281211789,2.85982487324558,0.421267151773437,0.395989710790531,1.16684195523938,0.509952200423146,1.18278850014242,0.569756026807503,0.0521867226339947,0.01171875,NA,356314.357591492,0.35128906056951,534471.536387237,0,0.0113570036303944,0.0551945567778502,-0.0769324115854141,1.31227320025994,1.91293009464378,1.42989227723437,0.562000123261633,1.27890841016761,0.519684183019874
"4",0.444465916692864,0.572686983048773,1.91572346065621,0.235116009419638,0.249685831520537,0.508804256172487,0.525700517482658,1.05244605113033,0.641812054860105,0.362675348364923,0.00539811066126856,NA,NA,NA,NA,0,0.00410067019076246,0.0522833644032288,-0.04441450398184,1.30069531380424,1.69752256339136,1.07156859758235,0.547164480777199,1.26482290994519,0.662684865787579
"5",1.00592766415369,1.31159227209916,5.5593510951671,0.792182926652239,0.749872693274103,1.51537007575965,0.504958834641705,2.47584299107124,0.422271327045953,0.0403227242744699,0.00822368421052632,NA,227950.649925784,0.607561785025091,227950.649925784,0,0.00447627123803195,0.143640257898125,-0.0882676219348976,2.81676294534261,3.44480031322603,2.54375926994357,1.14047849821247,2.29711587098663,1.45349510844884
"6",0.809079981018998,1.0451587142515,4.04619221348732,0.769000986710125,0.709983395889959,1.4971710446152,0.504830602864897,2.05219396221007,1.02831601378401,1.00029155499354,0.0158371040723982,NA,258126.452070339,0.458204543323244,258126.452070339,0,0.00588519648645628,0.0556201956775911,-0.11607489096721,1.78646035014141,3.76816059680857,2.32575053263273,0.977103204590404,2.78745553556036,0.444732291315766
"7",0.465448046494149,0.587001446293339,2.3830937059331,0.384772084885206,0.325233794673791,1.40831343384591,0.557506408938834,1.03110639665629,0.74902354927824,0.419050121982685,0.0138248847926267,NA,298977.16756236,0.528632370485698,298977.16756236,0,0.00539213471217723,0.0422957350086334,-0.0975599030181167,1.05005478844891,1.9780089477315,1.39037916677619,0.531670329531935,1.37188595584573,0.274370770306967
"8",0.46082309209743,0.588769226354577,2.66258737627959,0.481249527802301,0.40152364907951,2.02052125746822,0.507544981551318,1.12055852625666,0.491715385780823,0.293996235302067,0.0147783251231527,NA,NA,NA,NA,0,NA,0.052346048897466,-0.139424020644306,1.37743636921813,1.93044069925096,1.51863845635547,0.481413060042209,1.20718122201629,0.584136041446966
"9",0.465103632935681,0.644783254096928,2.75068554661418,0.551128352496865,0.460936102891235,2.02506803918391,0.460468909517578,1.39014490506759,1.60860921559706,3.195117254487,0.0246753246753247,NA,NA,NA,NA,0,NA,0.0383867407655374,-0.159595251363835,1.03517172540684,2.80219553743401,1.03603860952875,0.605716359172049,2.44276020724105,0.373775464869161
"10",0.523360597175048,0.684890045053273,3.0238933070126,0.389454807394023,0.368853719703014,0.902563798028925,0.518604314253198,1.25167448891215,0.404928023185878,0.186431453995826,0.0118845500848896,NA,NA,NA,NA,0,NA,0.0834821595127039,-0.0693700642207875,1.52630461411642,1.95913113538752,1.35531936067057,0.588780671821929,1.34416879358396,0.799572267388512
