"","Sa","Sq","S10z","Sdq","Sdq6","Sdr","Sbi","Sci","Ssk","Sku","Sds","Sfd","Srw","Srwi","Shw","Std","Stdi","Svi","Ssc","Sv","Sp","Sk","Smean","Spk","Svk"
"11",1.1267770054466,1.53083273388135,6.89419381344808,0.310644677004718,0.418226578709359,0.206409015025868,0.463748665917434,3.24007815292454,1.14647819627955,1.49358285474139,0.00244558571777941,NA,NA,NA,NA,0,NA,0.108655901063926,-0.0166953788297812,2.91038351150549,5.67346684679381,2.83957927103952,1.35929918607586,4.48605372615466,1.25870678037192
"12",0.76931128852202,0.962988497026007,4.00321595628859,0.326106416123421,0.379274443358466,0.467588403882473,0.54986104857191,1.67264757466774,0.357087802528785,-0.187216363567023,0.00282485875706215,NA,134841.823968227,0.510697434274706,134841.823968227,0,0.00542222409615441,0.0982136113144862,-0.0382221227928685,2.16452009224427,2.73590174753563,2.20628175529601,0.835852089148116,1.73051925561244,0.964535682836011
"13",0.441856261333151,0.585925099333039,3.2866776450079,0.288121679341549,0.279795148786177,0.644548633054032,0.510012049384882,1.11916803004129,0.871790611948054,1.18432641424654,0.0131689548893247,NA,108132.138628862,0.648337926398258,108132.138628862,0,0.00573297570547726,0.0495320023678585,-0.0616891231834024,1.44002252194771,2.18634666327717,1.19608985894696,0.513357135305068,1.66707956185001,0.764966792698563
"14",1.68247095535937,2.10317914388871,8.87170805888678,0.520352769034172,0.708127191945731,0.27888949482326,0.52390350394905,3.82526815064076,0.31324158348097,-0.308957408988829,0.0020999115826702,NA,200028.077351992,0.531189074097451,200028.077351992,0,0.00493254711724252,0.215154088014418,-0.0215984405585429,4.67520972004147,5.66658763537593,4.88240224696166,1.82077852905913,3.41109130991147,2.05083054513673
"15",0.633159602870277,0.876116665151033,3.67576076499412,0.294174979091136,0.358146220901259,0.264435007516968,0.5000233619959,1.6856339095315,0.872126092084555,1.65269848713223,0.00484848484848485,NA,176863.555860592,0.550295555817241,176863.555860592,0,0.00582452367612391,0.0991159514331867,-0.027208423012981,1.93271943136048,3.06874777960495,1.44691577908031,0.742369883447492,2.46004781324377,1.09421599404649
"16",0.506674226737389,0.640106186171858,2.20639897796987,0.214146264791187,0.268479884629154,0.357057857149437,0.508198231657671,1.22144637314879,0.725104261863718,0.149652317650335,0.0043997485857951,NA,202491.977620512,0.395854045482016,202491.977620512,0,0.00647277897684842,0.0524437455622123,-0.0427804347410471,1.10130690575174,1.94799388408133,1.33108560117328,0.593962657878286,1.39401183261964,0.331883459767836
"17",0.431471570916049,0.56652633530062,3.13213266694027,0.273134627753496,0.269118473122598,0.874647310131526,0.500047203037484,1.10103156064555,0.772426290588097,0.794465684598846,0.00855539971949509,NA,NA,NA,NA,0,NA,0.0483155915081936,-0.0709159019098103,1.31532042556601,1.91340100235147,1.19466772120685,0.496149755116483,1.38961613829083,0.644548078470659
"18",0.330116600635997,0.421639258387077,2.21846489920197,0.151373740980137,0.185873884528008,0.266694469766328,0.528535520938781,0.765835231028822,0.437775977778191,0.162757803255161,0.011485826001955,NA,112529.575993445,0.413657361164664,112529.575993445,0,0.00480728096690418,0.0415142194183823,-0.0456324639803911,1.10121188925434,1.33550961387595,0.952369520882022,0.361373681090444,0.896160674773921,0.588622540619467
"19",0.285276388717317,0.362712918329263,1.84276886875694,0.268635060225609,0.255775947705316,1.52866533865053,0.52417535938483,0.666094949056524,0.460226556099036,0.0600920583305928,0.017825311942959,NA,132549.40635552,0.446467327022741,132549.40635552,0,0.00797891750018023,0.0334273429529117,-0.111879964151748,0.877857984125691,1.06482897115415,0.819474846981426,0.318020040235509,0.693938776845803,0.43043239721662
"20",0.218386214286511,0.312782462019191,1.40333514870631,0.166030647051106,0.160718933328174,0.608368740920551,0.567791738963633,0.540192910289735,1.39777516014739,3.9161283025791,0.0128571428571429,NA,125837.540646097,0.394532019808097,377512.621938291,180,0.0164235084578269,0.0294211513005653,-0.0703224689338324,0.705237163420232,1.43512617293528,0.552624259784467,0.249875512819524,1.19289891485381,0.395509129192621
"21",0.576517710021749,0.741270601277057,3.34410265339802,0.365631600600113,0.390189768060871,0.727809391177937,0.482942172163369,1.49511878114592,0.782890250989071,0.270095723882492,0.00664672648720505,NA,151133.742328579,0.629590885020238,151133.742328579,0,0.00601763705795252,0.0548354417934339,-0.0603415733781644,1.43314222000215,2.2247547092843,1.48744249194873,0.690679632798333,1.609440777374,0.565654518767158
"22",0.291491894749228,0.380169305631949,1.81565207855214,0.186091514510623,0.186527199174176,0.749411893627505,0.600529315476609,0.596311608903796,0.00119540200736798,0.531877966565391,0.0114311842706904,NA,224201.797883992,0.532092857063089,112100.898941996,0,0.00576046769702318,0.0477405689497914,-0.0806341202381724,1.06505268285442,1.1697141084098,0.808685190177801,0.276917300011767,0.750438577873875,0.678569597630716
"23",0.0296125495013707,0.0413052825533501,0.226020913691016,0.0346479151777678,0.0342120450597725,1.25348567904999,0.519064209485602,0.0769625720451922,0.93187569055415,1.65741648707263,0.0209643605870021,NA,160123.026804993,0.592748582384641,320246.053609985,0,0.00587284428614518,0.0043155190154714,-0.109641879408054,0.0909898707923033,0.159759113355772,0.0627070694089018,0.0351649025328777,0.133046643617046,0.055077890480782
"24",0.632843975980343,0.828051193236824,4.21960658185065,0.369221084465303,0.383741716839293,0.599128551226092,0.548249382283467,1.43302876598652,0.275201734343161,0.297945071975126,0.0075095785440613,NA,NA,NA,NA,0,NA,0.0979790994386527,-0.0498960793357065,1.95174983935823,2.46132889260249,1.68621422104403,0.675442431147171,1.6543536888699,1.07390602762007
"25",0.444905489003256,0.555416735954354,2.66499821918281,0.37441289974791,0.375260554915495,1.15352987645141,0.547861250712559,0.976797905216905,0.378270602159205,-0.15519292335054,0.0184961106309421,NA,319081.494841323,0.596125901751119,319081.494841323,0,0.0131652734181013,0.0495668237773399,-0.0823956280391637,1.27914986740261,1.73713620359964,1.4053625701128,0.468922923682154,1.07206193554808,0.539988916558945
"26",0.600780306223555,0.831042638232465,3.12148189241957,0.32387652690605,0.363010019381973,0.258720253430075,0.569523959059285,1.42610114340889,1.19890819901878,3.18525497655665,0.00731981981981982,NA,NA,NA,NA,0,0.00336648856491993,0.0757572470854575,-0.0268856081780777,1.7527991598906,3.76699277820073,1.52297744186398,0.684584805461261,3.08543183863424,0.914712175096018
"27",0.669383676224046,0.873536849698686,4.45336435039838,0.293502477491166,0.362227814621553,0.289183457357171,0.528467856948858,1.58912121490965,0.52872951793183,0.449198966399656,0.00528280218202699,NA,2.029185,0.363171719989704,2.029185,0,0.00529413468125788,0.088079090795751,-0.0277118911741456,1.86570814774847,2.80822774244928,1.87322666004853,0.71745020794128,1.93545415170879,0.865596420646763
"28",0.397861950380481,0.508218403629174,2.38081639488668,0.164508198422952,0.21682055985182,0.290871399951885,0.523689338120686,0.940792610222318,0.642908919609789,0.231753087101161,0.00748663101604278,NA,195735.82557791,0.430747674856714,293603.738366865,0,0.00678157656573341,0.0426491402064314,-0.0458535607015088,1.01055937248175,1.58990544838006,1.05585305766095,0.46325175531411,1.13455863505469,0.410130738810463
"29",0.459631505198357,0.584003251759367,2.88060119175297,0.27085213000915,0.297122488493305,0.48819067145491,0.564583157704735,0.9794864880475,0.158629802962186,-0.147834471211024,0.0109090909090909,NA,134429.248712256,0.371188469067307,403287.746136768,0,0.0157893924655422,0.0651575755713086,-0.0517080758032109,1.7034197404579,1.60430130190666,1.31911076283334,0.482854991776801,0.980354293133417,1.0105283389172
